"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","Product Family","serviceCode","Location","Location Type","Storage Media","Group","Group Description","usageType","operation","Alarm Type","Database Engine Type","Instance Configuration Type","Logs Destination","OTel_Type","Region Code","Retention","serviceName","Type","Type Description","Version"
"WSCWUVDVTVN364GZ","JRTCKXETXF","WSCWUVDVTVN364GZ.JRTCKXETXF.AMET9K77J3","OnDemand","$0.09 per GB of log data delivered to S3 for the next 20TB - EU (Milan)","2026-08-01","30720","51200","GB","0.0900000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUS1-S3-Egress-Bytes","",,,,"Amazon S3",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"WSCWUVDVTVN364GZ","JRTCKXETXF","WSCWUVDVTVN364GZ.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.06 per GB of log data delivered to S3 over 50TB - EU (Milan)","2026-08-01","51200","Inf","GB","0.0600000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUS1-S3-Egress-Bytes","",,,,"Amazon S3",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"WSUCTUQKBZQN73XT","JRTCKXETXF","WSUCTUQKBZQN73XT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000101 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Provisioned in EU (London)","2026-08-01","0","Inf","vCPU-Hours","0.0001010000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","EU (London)","AWS Region",,,,"EUW2-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"eu-west-2","AMR","AmazonCloudWatch",,,
"WTB96J9GCAYHNJKQ","JRTCKXETXF","WTB96J9GCAYHNJKQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07 per metric month - Middle East (Bahrain)","2026-08-01","0","Inf","Metrics","0.0700000000","USD",,"Metric","AmazonCloudWatch","Middle East (Bahrain)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","MES1-CW:MetricsUsage","MetricStorage:CI-ECS",,,,,,"me-south-1",,"AmazonCloudWatch",,,
"WTNPY8FBX8TPNXV9","JRTCKXETXF","WTNPY8FBX8TPNXV9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for Aurora-MySQL provisioned databases in Asia Pacific (Sydney)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APS2-CW:DatabaseInsights-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"ap-southeast-2",,"AmazonCloudWatch",,,
"WTVQH789UC5JEVVA","JRTCKXETXF","WTVQH789UC5JEVVA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.00 per rule per month for CW-Rule-PrivateLink in US East (Ohio)","2026-08-01","0","Inf","Rule-Hour","9.0000000000","USD",,,"AmazonCloudWatch","US East (Ohio)","AWS Region",,"Rule-PrivateLink","CloudWatch Contributor Insights Rule","USE2-CW:ContributorRulesManaged","PrivateLink",,,,,,"us-east-2",,"AmazonCloudWatch",,,
"WU659EXUW828UHG9","JRTCKXETXF","WU659EXUW828UHG9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000105 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Provisioned in AWS GovCloud (US-East)","2026-08-01","0","Inf","vCPU-Hours","0.0001050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","AWS GovCloud (US-East)","AWS Region",,,,"UGE1-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"us-gov-east-1","AMR","AmazonCloudWatch",,,
"WUHC3SUWF232A9V2","JRTCKXETXF","WUHC3SUWF232A9V2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002054 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS MariaDB Provisioned in US East (N. Virginia)","2026-08-01","0","Inf","vCPU-Hours","0.0020540000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US East (N. Virginia)","AWS Region",,,,"USE1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-MariaDB:Provisioned",,"RDS MariaDB","Provisioned",,,"us-east-1","FMR","AmazonCloudWatch",,,
"WVDGZVCUDRWQGFP9","JRTCKXETXF","WVDGZVCUDRWQGFP9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000106 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for RDS SQL Server Provisioned in Asia Pacific (New Zealand)","2026-08-01","0","Inf","vCPU-Hours","0.0001060000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,,,"APS8-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","RDS-SQLServer:Provisioned",,"RDS SQL Server","Provisioned",,,"ap-southeast-6","AMR","AmazonCloudWatch",,,
"WVKZBKZ3PZYXT7PC","JRTCKXETXF","WVKZBKZ3PZYXT7PC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000096 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Provisioned in Asia Pacific (Hyderabad)","2026-08-01","0","Inf","vCPU-Hours","0.0000960000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,,,"APS5-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"ap-south-2","AMR","AmazonCloudWatch",,,
"WW28UNCFQ8BQCS9D","JRTCKXETXF","WW28UNCFQ8BQCS9D.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.50 per GB for the first 10TB of vended log data ingested to CloudWatch logs per month in US East (Ohio)","2026-08-01","0","10240","GB","0.5000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US East (Ohio)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","USE2-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-east-2",,"AmazonCloudWatch",,,"Current"
"WW28UNCFQ8BQCS9D","JRTCKXETXF","WW28UNCFQ8BQCS9D.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.25 per GB for the next 20TB of vended log data ingested to CloudWatch logs per month in US East (Ohio)","2026-08-01","10240","30720","GB","0.2500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US East (Ohio)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","USE2-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-east-2",,"AmazonCloudWatch",,,"Current"
"WW28UNCFQ8BQCS9D","JRTCKXETXF","WW28UNCFQ8BQCS9D.JRTCKXETXF.AMET9K77J3","OnDemand","$0.10 per GB for the next 20TB of vended log data ingested to CloudWatch logs per month in US East (Ohio)","2026-08-01","30720","51200","GB","0.1000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US East (Ohio)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","USE2-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-east-2",,"AmazonCloudWatch",,,"Current"
"WW28UNCFQ8BQCS9D","JRTCKXETXF","WW28UNCFQ8BQCS9D.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data ingested to CloudWatch logs per month in US East (Ohio)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US East (Ohio)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","USE2-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-east-2",,"AmazonCloudWatch",,,"Current"
"WWDS9PE2PZJ2ZBNA","JRTCKXETXF","WWDS9PE2PZJ2ZBNA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.006 per GB-Mo for TimedStorage-AIA-ByteHrs in Asia Pacific (Mumbai)","2026-08-01","0","Inf","GB-Mo","0.0060000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","Asia Pacific (Mumbai)","AWS Region",,,,"APS3-TimedStorage-AIA-ByteHrs","",,,,,,"ap-south-1",,"AmazonCloudWatch",,,"Current AIA"
"WWEZKMFSPTEM4J3D","JRTCKXETXF","WWEZKMFSPTEM4J3D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per Alarm in Europe (Spain)","2026-08-01","0","Inf","Alarms","0.1000000000","USD",,"Alarm","AmazonCloudWatch","Europe (Spain)","AWS Region",,"PromQL Alarm","CloudWatch Alarms Evaluating PromQL Queries","EUS2-CW:PromQLAlarmMonitorUsage","","Standard",,,,,"eu-south-2",,"AmazonCloudWatch",,,
"WWGJBJAFA27JE577","JRTCKXETXF","WWGJBJAFA27JE577.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.034 per million Events for CW:ContributorEventsManaged in EU (Ireland)","2026-08-01","0","Inf","Events","0.0000000340","USD",,,"AmazonCloudWatch","EU (Ireland)","AWS Region",,"Event-DynamoDB","CloudWatch Contributor Insights Matched Events","EU-CW:ContributorEventsManaged","DynamoDBEvents",,,,,,"eu-west-1",,"AmazonCloudWatch",,,
"WWGT95XGT5TCCWBU","JRTCKXETXF","WWGT95XGT5TCCWBU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000105 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for RDS MySQL Provisioned in AWS GovCloud (US-East)","2026-08-01","0","Inf","vCPU-Hours","0.0001050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","AWS GovCloud (US-East)","AWS Region",,,,"UGE1-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","RDS-MySQL:Provisioned",,"RDS MySQL","Provisioned",,,"us-gov-east-1","AMR","AmazonCloudWatch",,,
"WWW4C97PDM8HQ2F5","JRTCKXETXF","WWW4C97PDM8HQ2F5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000111 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Provisioned in Asia Pacific (Hong Kong)","2026-08-01","0","Inf","vCPU-Hours","0.0001110000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,,,"APE1-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"ap-east-1","AMR","AmazonCloudWatch",,,
"WX7BQNF22TBPYEYQ","JRTCKXETXF","WX7BQNF22TBPYEYQ.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.35 per GB of Application Signals data ingested for the first 10TB - Asia Pacific (Seoul)","2026-08-01","0","10240","GB","0.3500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APN2-Application-Signals-Bytes","",,,,,,"ap-northeast-2",,"AmazonCloudWatch",,,
"WX7BQNF22TBPYEYQ","JRTCKXETXF","WX7BQNF22TBPYEYQ.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.20 per GB of Application Signals data ingested for the next 20TB - Asia Pacific (Seoul)","2026-08-01","10240","30720","GB","0.2000000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APN2-Application-Signals-Bytes","",,,,,,"ap-northeast-2",,"AmazonCloudWatch",,,
"WX7BQNF22TBPYEYQ","JRTCKXETXF","WX7BQNF22TBPYEYQ.JRTCKXETXF.YKK5MB6R7S","OnDemand","$0.15 per GB of Application Signals data ingested for over 30TB - Asia Pacific (Seoul)","2026-08-01","30720","Inf","GB","0.1500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APN2-Application-Signals-Bytes","",,,,,,"ap-northeast-2",,"AmazonCloudWatch",,,
"WXC32N8MY9MW5GGW","JRTCKXETXF","WXC32N8MY9MW5GGW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.74 per 10,000 city-networks monitored by Internet Monitor per hour in Asia Pacific (Singapore)","2026-08-01","0","Inf","Internet Monitor - City-Network","0.0000740000","USD","XJRVR4FW7FBFM5Z4",,"AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"CW-CityNetwork","CloudWatch City Network","APS1-CW:InternetMonitor-CityNetwork","putCityNetwork",,,,,,"ap-southeast-1",,"AmazonCloudWatch",,,
"WXFY2EMKNDYJVWSR","JRTCKXETXF","WXFY2EMKNDYJVWSR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000541 per ACU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Serverless in Asia Pacific (Thailand)","2026-08-01","0","Inf","ACU-Hours","0.0005410000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Thailand)","AWS Region",,,,"APS9-CW:DatabaseInsights-Standard-FMR-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"ap-southeast-7","FMR","AmazonCloudWatch",,,
"WXSF8DUS5S2VBZQQ","JRTCKXETXF","WXSF8DUS5S2VBZQQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07 per metric month - Asia Pacific (Mumbai)","2026-08-01","0","Inf","Metrics","0.0700000000","USD",,"Metric","AmazonCloudWatch","Asia Pacific (Mumbai)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","APS3-CW:MetricsUsage","MetricStorage:CI-ECS",,,,,,"ap-south-1",,"AmazonCloudWatch",,,
"WXTSCX2NEUYSZTDA","JRTCKXETXF","WXTSCX2NEUYSZTDA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.013 per 1,000 metrics requested using GetInsightRuleReport API - AWS GovCloud (US-East)","2026-08-01","0","Inf","Metrics","0.0000130000","USD",,"API Request","AmazonCloudWatch","AWS GovCloud (US-East)","AWS Region",,"CW-Requests","CloudWatch Contributor Insights API Requests","UGE1-CW:GIRR-Metrics","GetInsightRuleReport",,,,,,"us-gov-east-1",,"AmazonCloudWatch",,,
"WXWKYDHWQG2HJXRP","JRTCKXETXF","WXWKYDHWQG2HJXRP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0198 per GB-Mo for TimedStorage-IA-ByteHrs in Asia Pacific (Sydney)","2026-08-01","0","Inf","GB-Mo","0.0198000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,,,"APS2-TimedStorage-IA-ByteHrs","",,,,,,"ap-southeast-2",,"AmazonCloudWatch",,,"Current"
"WY35893QAAMZ6XAX","JRTCKXETXF","WY35893QAAMZ6XAX.JRTCKXETXF.8DQQFJNTGA","OnDemand","$1.50 per million Application Signals for the first 100 million Application Signals - Asia Pacific (Jakarta)","2026-08-01","0","100000000","Signals","0.0000015000","USD",,"Application Signals","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"CW-APM","CloudWatch Application Signals","APS4-Application-Signals","",,,,,,"ap-southeast-3",,"AmazonCloudWatch",,,
"WY35893QAAMZ6XAX","JRTCKXETXF","WY35893QAAMZ6XAX.JRTCKXETXF.V9JAN4EP4Z","OnDemand","$0.75 per million Application Signals for the next 900 million Application Signals - Asia Pacific (Jakarta)","2026-08-01","100000000","1000000000","Signals","0.0000007500","USD",,"Application Signals","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"CW-APM","CloudWatch Application Signals","APS4-Application-Signals","",,,,,,"ap-southeast-3",,"AmazonCloudWatch",,,
"WY35893QAAMZ6XAX","JRTCKXETXF","WY35893QAAMZ6XAX.JRTCKXETXF.AGD8ADSNTG","OnDemand","$0.30 per million Application Signals for over 1 billion Application Signals - Asia Pacific (Jakarta)","2026-08-01","1000000000","Inf","Signals","0.0000003000","USD",,"Application Signals","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"CW-APM","CloudWatch Application Signals","APS4-Application-Signals","",,,,,,"ap-southeast-3",,"AmazonCloudWatch",,,
"WY3A6QTYJ7R22KSY","JRTCKXETXF","WY3A6QTYJ7R22KSY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for RDS SQL Server provisioned databases in Asia Pacific (Taipei)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APE2-CW:DatabaseInsights-vCPU-Hours","RDS-SQLServer:Provisioned",,"RDS SQL Server","Provisioned",,,"ap-east-2",,"AmazonCloudWatch",,,
"WYMGHDJNWDQJTFZ4","JRTCKXETXF","WYMGHDJNWDQJTFZ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per GigaByte for CW:OTEL:Bytes:AWS in Asia Pacific (Mumbai)","2026-08-01","0","Inf","GigaBytes","0.5000000000","USD",,"Metric","AmazonCloudWatch","Asia Pacific (Mumbai)","AWS Region",,,,"APS3-CW:OTEL:Bytes:AWS","",,,,,"AWS","ap-south-1",,"AmazonCloudWatch",,,
"WZ6BJ7G8NDFY5TAC","JRTCKXETXF","WZ6BJ7G8NDFY5TAC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.005 per GB log data scanned by CloudWatch Logs Insights queries - US West (Oregon)","2026-08-01","0","Inf","GB","0.0050000000","USD","W5GFVRZDCZQHBBU2","Data Payload","AmazonCloudWatch","US West (Oregon)","AWS Region",,"Queried Logs","Log data queried using CloudWatch Logs Insights","USW2-DataScanned-Bytes","StartQuery",,,,,,"us-west-2",,"AmazonCloudWatch",,,
"WZ84VHGHWJRYV2B2","JRTCKXETXF","WZ84VHGHWJRYV2B2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per Alarm in Asia Pacific (Seoul)","2026-08-01","0","Inf","Alarms","0.1000000000","USD",,"Alarm","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"PromQL Alarm","CloudWatch Alarms Evaluating PromQL Queries","APN2-CW:PromQLAlarmMonitorUsage","","Standard",,,,,"ap-northeast-2",,"AmazonCloudWatch",,,
"X24MYGWNX5JGR8CH","JRTCKXETXF","X24MYGWNX5JGR8CH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000026 per ACU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Serverless in AWS GovCloud (US-East)","2026-08-01","0","Inf","ACU-Hours","0.0000260000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","AWS GovCloud (US-East)","AWS Region",,,,"UGE1-CW:DatabaseInsights-Standard-AMR-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"us-gov-east-1","AMR","AmazonCloudWatch",,,
"X29B4N6M8XXU5FFH","JRTCKXETXF","X29B4N6M8XXU5FFH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.033 per GB-mo of log storage - Asia Pacific (Osaka)","2026-08-01","0","Inf","GB-Mo","0.0330000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region","Amazon S3","Amazon CloudWatch Standard Storage pricing current","Amazon CloudWatch Logs Storage Current version","APN3-TimedStorage-ByteHrs","",,,,,,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"X2NAWEFNUPEHDYS3","JRTCKXETXF","X2NAWEFNUPEHDYS3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07 per Metrics for MXC1-CW:MetricsUsage in Mexico (Central)","2026-08-01","0","Inf","Metrics","0.0700000000","USD",,"Metric","AmazonCloudWatch","Mexico (Central)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","MXC1-CW:MetricsUsage","MetricStorage:CI-ECS",,,,,,"mx-central-1",,"AmazonCloudWatch",,,
"X2T9VX8CUEPVDD59","JRTCKXETXF","X2T9VX8CUEPVDD59.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per thousand Metrics Requested using GetMetricWidgetImage API in Asia Pacific (New Zealand)","2026-08-01","0","Inf","Metrics","0.0000200000","USD",,"API Request","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"CW-Requests","CloudWatch Image API Requests","APS8-CW:GMWI-Metrics","GetMetricWidgetImage",,,,,,"ap-southeast-6",,"AmazonCloudWatch",,,
"X2TA5KHSFS24YARW","JRTCKXETXF","X2TA5KHSFS24YARW.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB for the first 10TB of vended ingested logs in Infrequent Access log class in Asia Pacific (Taipei)","2026-08-01","0","10240","GB","0.2500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","APE2-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-2",,"AmazonCloudWatch",,,
"X2TA5KHSFS24YARW","JRTCKXETXF","X2TA5KHSFS24YARW.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB for the next 20TB of vended ingested logs in Infrequent Access log class in Asia Pacific (Taipei)","2026-08-01","10240","30720","GB","0.1500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","APE2-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-2",,"AmazonCloudWatch",,,
"X2TA5KHSFS24YARW","JRTCKXETXF","X2TA5KHSFS24YARW.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB for the next 20TB of vended ingested logs in Infrequent Access log class in Asia Pacific (Taipei)","2026-08-01","30720","51200","GB","0.0750000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","APE2-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-2",,"AmazonCloudWatch",,,
"X2TA5KHSFS24YARW","JRTCKXETXF","X2TA5KHSFS24YARW.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended ingested logs in Infrequent Access log class in Asia Pacific (Taipei)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","APE2-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-2",,"AmazonCloudWatch",,,
"X3473E2PMC67SH2M","JRTCKXETXF","X3473E2PMC67SH2M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048 per GB of log data converted to Parquet format - EU (Paris)","2026-08-01","0","Inf","GB","0.0480000000","USD",,"Data Payload","AmazonCloudWatch","EU (Paris)","AWS Region",,"Converted Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUW3-S3-Egress-InputBytes","ParquetConversion",,,,"Amazon S3",,"eu-west-3",,"AmazonCloudWatch",,,"Current"
"X34GAB2WS6FSHPQV","JRTCKXETXF","X34GAB2WS6FSHPQV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for RDS PostgreSQL provisioned databases in Africa (Cape Town)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Africa (Cape Town)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","AFS1-CW:DatabaseInsights-vCPU-Hours","RDS-PostgreSQL:Provisioned",,"RDS PostgreSQL","Provisioned",,,"af-south-1",,"AmazonCloudWatch",,,
"X3F2AAJRH6D5EWGG","JRTCKXETXF","X3F2AAJRH6D5EWGG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002405 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS Oracle Provisioned in Asia Pacific (Osaka)","2026-08-01","0","Inf","vCPU-Hours","0.0024050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,,,"APN3-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"ap-northeast-3","FMR","AmazonCloudWatch",,,
"X3KA26YADT8735Z4","JRTCKXETXF","X3KA26YADT8735Z4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003125 per ACU-Hour monitored by Database Insights for Aurora-PostgreSQL serverless databases in Asia Pacific (Sydney)","2026-08-01","0","Inf","ACU-Hours","0.0031250000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APS2-CW:DatabaseInsights-ACU-Hours","Aurora-PostgreSQL:Serverless",,"Aurora-PostgreSQL","Serverless",,,"ap-southeast-2",,"AmazonCloudWatch",,,
"X47SZ7H38ED6QS5Y","JRTCKXETXF","X47SZ7H38ED6QS5Y.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.335 per GB for the first 10TB of APS5-VendedLogIA-Bytes-WAFLogs in Asia Pacific (Hyderabad)","2026-08-01","0","10240","GB","0.3350000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,"IA Vended ingested logs","Log delivered from AWS WAF to CloudWatch Logs - IA","APS5-VendedLogIA-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-south-2",,"AmazonCloudWatch",,,"Current"
"X47SZ7H38ED6QS5Y","JRTCKXETXF","X47SZ7H38ED6QS5Y.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.201 per GB for the next 20TB of APS5-VendedLogIA-Bytes-WAFLogs in Asia Pacific (Hyderabad)","2026-08-01","10240","30720","GB","0.2010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,"IA Vended ingested logs","Log delivered from AWS WAF to CloudWatch Logs - IA","APS5-VendedLogIA-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-south-2",,"AmazonCloudWatch",,,"Current"
